station,date,prcp,tobs
USC00517948,11/14/16,0.02,79
USC00517948,11/15/16,,77
USC00517948,11/16/16,,77
USC00517948,11/17/16,,77
USC00517948,11/18/16,,75
USC00517948,11/21/16,,73
USC00517948,11/22/16,,76
USC00517948,11/23/16,,77
USC00517948,11/28/16,,76
USC00517948,11/29/16,,74
USC00517948,11/30/16,,75
USC00517948,12/01/16,,72
USC00517948,12/02/16,,70
USC00517948,12/05/16,,68
USC00517948,12/06/16,,74
USC00517948,12/07/16,,71
USC00517948,12/08/16,0.27,70
USC00517948,12/09/16,,70
USC00517948,12/12/16,0.02,70
USC00517948,12/13/16,,68
USC00517948,12/14/16,,68
USC00517948,12/15/16,,68
USC00517948,12/16/16,,66
USC00517948,12/19/16,,71
USC00517948,12/20/16,,76
USC00517948,12/21/16,0.06,73
USC00517948,12/22/16,,70
USC00517948,12/23/16,,68
USC00517948,12/28/16,,71
USC00517948,12/29/16,,71
USC00517948,12/30/16,,68
USC00517948,01/09/17,,65
USC00517948,01/10/17,,65
USC00517948,01/11/17,,67
USC00517948,01/12/17,,67
USC00517948,01/13/17,,68
USC00517948,01/17/17,0,70
USC00517948,01/18/17,0,73
USC00517948,01/19/17,,66
USC00517948,01/20/17,,70
USC00517948,01/23/17,,77
USC00517948,01/24/17,,69
USC00517948,01/25/17,,69
USC00517948,01/26/17,0,70
USC00517948,01/27/17,0,65
USC00517948,01/30/17,0.05,68
USC00517948,01/31/17,0,68
USC00517948,02/01/17,0,62
USC00517948,02/02/17,0,70
USC00517948,02/03/17,0,72
USC00517948,02/06/17,,76
USC00517948,02/07/17,0,67
USC00517948,02/08/17,0,64
USC00517948,02/09/17,0,64
USC00517948,02/10/17,0,64
USC00517948,02/13/17,,77
USC00517948,02/14/17,0,76
USC00517948,02/15/17,,73
USC00517948,02/16/17,,70
USC00517948,02/17/17,0,69
USC00517948,02/21/17,,71
USC00517948,02/22/17,0.17,72
USC00517948,02/23/17,0,72
USC00517948,02/24/17,0,68
USC00517948,02/27/17,,69
USC00517948,02/28/17,,72
USC00517948,03/01/17,2.4,66
USC00517948,03/02/17,0.44,73
USC00517948,03/03/17,0.14,70
USC00517948,03/06/17,,67
USC00517948,03/07/17,,67
USC00517948,03/08/17,,67
USC00517948,03/09/17,0,68
USC00517948,03/10/17,0,68
USC00517948,03/13/17,,69
USC00517948,03/14/17,0.06,73
USC00517948,03/15/17,0,75
USC00517948,03/16/17,,71
USC00517948,03/17/17,,72
USC00517948,03/28/17,,73
USC00517948,03/29/17,,74
USC00517948,03/30/17,,77
USC00517948,03/31/17,0,78
USC00517948,04/03/17,,75
USC00517948,04/04/17,0,75
USC00517948,04/05/17,0,73
USC00517948,04/06/17,0,73
USC00517948,04/07/17,0,76
USC00517948,04/10/17,,75
USC00517948,04/11/17,,76
USC00517948,04/12/17,,74
USC00517948,04/13/17,,76
USC00517948,04/17/17,,72
USC00517948,04/18/17,0,75
USC00517948,04/19/17,,76
USC00517948,04/20/17,,75
USC00517948,04/21/17,,74
USC00517948,04/24/17,,78
USC00517948,04/25/17,,78
USC00517948,04/27/17,,78
USC00517948,04/28/17,,76
USC00517948,06/02/17,,79
USC00517948,06/05/17,,78
USC00517948,06/06/17,,80
USC00517948,06/07/17,,80
USC00517948,06/08/17,,78
USC00517948,06/09/17,,80
USC00517948,06/13/17,,81
USC00517948,06/14/17,,78
USC00517948,06/15/17,,77
USC00517948,06/16/17,,78
USC00517948,06/19/17,,78
USC00517948,06/20/17,,77
USC00517948,06/21/17,,76
USC00517948,06/22/17,0,81
USC00517948,06/23/17,0,76
USC00517948,06/26/17,,82
USC00517948,06/27/17,0,80
USC00517948,06/28/17,0,80
USC00517948,06/29/17,0,79
USC00517948,06/30/17,0.12,74
USC00517948,07/03/17,,87
USC00517948,07/05/17,,80
USC00517948,07/06/17,,79
USC00517948,07/07/17,,79
USC00517948,07/10/17,,78
USC00517948,07/11/17,,81
USC00517948,07/12/17,,80
USC00517948,07/13/17,,81
USC00517948,07/18/17,0,78
USC00517948,07/19/17,0,81
USC00517948,07/20/17,0,80
USC00517948,07/21/17,0,81
USC00517948,07/25/17,0,81
USC00517948,07/26/17,,78
USC00517948,07/27/17,,79
USC00517948,07/28/17,0.01,80
USC00517948,07/31/17,,81
USC00518838,01/01/10,0.21,72
USC00518838,01/02/10,0.02,73
USC00518838,01/03/10,0,67
USC00518838,01/04/10,0.01,76
USC00518838,01/05/10,0.02,73
USC00518838,01/07/10,,72
USC00518838,01/08/10,0.03,73
USC00518838,01/09/10,0.01,69
USC00518838,01/10/10,0.01,70
USC00518838,01/11/10,0.14,72
USC00518838,01/12/10,0.02,60
USC00518838,01/13/10,0.02,68
USC00518838,01/14/10,0,67
USC00518838,01/18/10,,70
USC00518838,01/19/10,0,70
USC00518838,01/20/10,0,68
USC00518838,01/25/10,,72
USC00518838,01/26/10,0.13,74
USC00518838,01/27/10,0.21,70
USC00518838,01/28/10,0.01,70
USC00518838,02/02/10,,66
USC00518838,02/03/10,0.87,65
USC00518838,02/04/10,0.01,66
USC00518838,02/05/10,0.01,59
USC00518838,02/06/10,0.02,73
USC00518838,02/07/10,0.01,62
USC00518838,02/09/10,0,70
USC00518838,02/10/10,0,74
USC00518838,02/12/10,,64
USC00518838,02/13/10,0.06,67
USC00518838,02/14/10,0.01,67
USC00518838,02/15/10,0,70
USC00518838,02/16/10,0,71
USC00518838,02/17/10,0.01,65
USC00518838,02/19/10,,63
USC00518838,02/20/10,0.1,70
USC00518838,02/21/10,0.01,68
USC00518838,02/23/10,,72
USC00518838,02/24/10,0.01,72
USC00518838,02/25/10,0.02,72
USC00518838,03/01/10,,67
USC00518838,03/02/10,0,69
USC00518838,03/05/10,,63
USC00518838,03/06/10,1.08,63
USC00518838,03/07/10,0.17,67
USC00518838,03/08/10,0.64,66
USC00518838,03/09/10,0.23,67
USC00518838,03/11/10,,68
USC00518838,03/12/10,0.04,69
USC00518838,03/13/10,0.03,62
USC00518838,03/14/10,0.02,62
USC00518838,03/15/10,0.13,65
USC00518838,03/16/10,0.46,63
USC00518838,03/19/10,,62
USC00518838,03/21/10,,61
USC00518838,03/24/10,,73
USC00518838,03/28/10,,69
USC00518838,03/29/10,0.13,69
USC00518838,03/30/10,0.04,69
USC00518838,04/02/10,,65
USC00518838,04/03/10,0.53,67
USC00518838,04/04/10,0.87,66
USC00518838,04/05/10,1.8,67
USC00518838,04/06/10,0.3,70
USC00518838,04/07/10,2.12,72
USC00518838,04/08/10,0.47,74
USC00518838,04/09/10,0.8,71
USC00518838,04/11/10,,67
USC00518838,04/13/10,,70
USC00518838,04/14/10,0.03,67
USC00518838,04/16/10,,62
USC00518838,04/17/10,0.01,65
USC00518838,04/18/10,0.2,70
USC00518838,04/21/10,,70
USC00518838,04/22/10,0.54,72
USC00518838,04/23/10,0.1,67
USC00518838,04/24/10,0.01,69
USC00518838,04/25/10,0.01,74
USC00518838,04/26/10,0,73
USC00518838,04/28/10,,73
USC00518838,04/30/10,,67
USC00518838,05/01/10,0.29,69
USC00518838,05/02/10,0,71
USC00518838,05/03/10,0.87,67
USC00518838,05/04/10,0.04,69
USC00518838,05/05/10,0.03,71
USC00518838,05/08/10,,67
USC00518838,05/09/10,0.25,72
USC00518838,05/10/10,0.06,72
USC00518838,05/11/10,0.07,73
USC00518838,05/12/10,0.06,79
USC00518838,05/13/10,0.04,78
USC00518838,05/14/10,0.02,75
USC00518838,05/16/10,0,77
USC00518838,05/17/10,0.03,79
USC00518838,05/19/10,,77
USC00518838,05/20/10,0.56,71
USC00518838,05/21/10,0.45,70
USC00518838,05/22/10,0.04,74
USC00518838,05/23/10,0.6,70
USC00518838,05/24/10,0.15,71
USC00518838,05/25/10,0.04,73
USC00518838,05/26/10,0.02,73
USC00518838,06/01/10,,69
USC00518838,06/02/10,0.03,70
USC00518838,06/03/10,0,67
USC00518838,06/04/10,0,70
USC00518838,06/05/10,0,73
USC00518838,06/06/10,0,73
USC00518838,06/09/10,,72
USC00518838,06/10/10,0,72
USC00518838,06/11/10,0,77
USC00518838,06/12/10,0,70
USC00518838,06/13/10,0.01,78
USC00518838,06/15/10,,73
USC00518838,06/17/10,0,75
USC00518838,06/18/10,0.3,70
USC00518838,06/19/10,0.02,74
USC00518838,06/20/10,0.03,77
USC00518838,06/22/10,,69
USC00518838,06/23/10,0.11,73
USC00518838,06/24/10,0.28,73
USC00518838,06/25/10,0.3,74
USC00518838,06/28/10,,73
USC00518838,06/29/10,0.1,72
USC00518838,06/30/10,0.04,75
USC00518838,07/01/10,0.09,73
USC00518838,07/02/10,0.2,70
USC00518838,07/03/10,0.84,73
USC00518838,07/04/10,0.09,76
USC00518838,07/05/10,0.03,75
USC00518838,07/06/10,0.41,71
USC00518838,07/07/10,0.11,73
USC00518838,07/09/10,,74
USC00518838,07/10/10,0.44,71
USC00518838,07/11/10,0.01,72
USC00518838,07/13/10,,75
USC00518838,07/15/10,,76
USC00518838,07/16/10,0.04,73
USC00518838,07/27/10,,78
USC00518838,07/28/10,0.01,80
USC00518838,08/02/10,,76
USC00518838,08/03/10,0.01,73
USC00518838,08/04/10,0.25,72
USC00518838,08/05/10,0.36,73
USC00518838,08/06/10,0.03,74
USC00518838,08/07/10,0.06,74
USC00518838,08/09/10,,72
USC00518838,08/10/10,0.03,73
USC00518838,08/11/10,0.12,72
USC00518838,08/13/10,,74
USC00518838,08/17/10,,75
USC00518838,08/18/10,0.02,79
USC00518838,08/19/10,0.01,76
USC00518838,08/20/10,0,76
USC00518838,08/23/10,,76
USC00518838,08/25/10,,74
USC00518838,08/26/10,0.12,72
USC00518838,08/28/10,,76
USC00518838,08/29/10,0.38,74
USC00518838,08/30/10,0.25,75
USC00518838,08/31/10,0.12,74
USC00518838,09/01/10,0.03,77
USC00518838,09/03/10,,78
USC00518838,09/04/10,0.04,73
USC00518838,09/05/10,0.02,78
USC00518838,09/06/10,0,76
USC00518838,09/07/10,0.04,76
USC00518838,09/09/10,,77
USC00518838,09/10/10,0.02,76
USC00518838,09/12/10,,78
USC00518838,09/13/10,0.02,76
USC00518838,09/14/10,0,79
USC00518838,09/15/10,0,75
USC00518838,09/16/10,0.01,75
USC00518838,09/17/10,0,77
USC00518838,09/18/10,0.03,78
USC00518838,09/21/10,,77
USC00518838,09/22/10,0.11,74
USC00518838,09/23/10,0.05,74
USC00518838,09/24/10,0,77
USC00518838,09/26/10,,76
USC00518838,09/27/10,0,83
USC00518838,09/28/10,0,77
USC00518838,09/30/10,,69
USC00518838,10/01/10,0.25,71
USC00518838,10/02/10,0.02,78
USC00518838,10/03/10,0.03,70
USC00518838,10/04/10,0.53,77
USC00518838,10/05/10,0.02,71
USC00518838,10/06/10,0.01,79
USC00518838,10/07/10,0.03,77
USC00518838,10/08/10,0.01,74
USC00518838,10/14/10,,77
USC00518838,10/17/10,,81
USC00518838,10/20/10,,78
USC00518838,10/22/10,,77
USC00518838,10/24/10,,76
USC00518838,10/25/10,0,77
USC00518838,10/26/10,1.1,73
USC00518838,10/27/10,0.4,75
USC00518838,10/28/10,0.38,73
USC00518838,10/29/10,0.1,71
USC00518838,10/30/10,0.07,77
USC00518838,10/31/10,0,76
USC00518838,11/01/10,0.21,72
USC00518838,11/02/10,0.03,77
USC00518838,11/03/10,0.25,70
USC00518838,11/04/10,0.12,72
USC00518838,11/05/10,0.08,73
USC00518838,11/10/10,,75
USC00518838,11/12/10,,74
USC00518838,11/15/10,,74
USC00518838,11/16/10,0.08,76
USC00518838,11/18/10,0,75
USC00518838,11/19/10,0.35,72
USC00518838,11/22/10,,78
USC00518838,11/23/10,0.07,77
USC00518838,11/24/10,0.16,76
USC00518838,11/29/10,,75
USC00518838,12/02/10,,71
USC00518838,12/03/10,0.78,70
USC00518838,12/05/10,,73
USC00518838,12/06/10,0.02,78
USC00518838,12/07/10,0.02,76
USC00518838,12/08/10,0.33,73
USC00518838,12/09/10,1.43,74
USC00518838,12/10/10,2.5,63
USC00518838,12/11/10,1.5,72
USC00518838,12/13/10,,75
USC00518838,12/14/10,0.13,74
USC00518838,12/15/10,0.1,72
USC00518838,12/16/10,0.05,68
USC00518838,01/04/11,,73
USC00518838,01/05/11,0.15,71
USC00518838,01/06/11,0.14,65
USC00518838,01/07/11,0,64
USC00518838,01/10/11,,69
USC00518838,01/11/11,0.73,74
USC00518838,01/12/11,1.15,66
USC00518838,01/13/11,6.3,66
USC00518838,01/14/11,0.7,71
USC00518838,01/18/11,,67
USC00518838,01/19/11,0.03,67
USC00518838,01/20/11,0.07,72
USC00518838,01/21/11,0,70
USC00518838,01/24/11,,75
USC00518838,01/25/11,0.02,73
USC00518838,01/26/11,0.08,70
USC00518838,01/27/11,0.03,75
USC00518838,01/28/11,0.04,73
USC00518838,01/31/11,,73
USC00518838,02/01/11,0.02,73
USC00518838,02/02/11,0,75
USC00518838,02/03/11,0,76
USC00518838,02/04/11,0.02,72
USC00518838,02/07/11,,68
USC00518838,02/09/11,,71
USC00518838,02/10/11,0.08,69
USC00518838,02/11/11,1,69
USC00518838,02/14/11,,75
USC00518838,02/15/11,0.06,73
USC00518838,02/16/11,0.01,76
USC00518838,02/17/11,0.09,77
USC00518838,02/18/11,0.01,72
USC00518838,02/22/11,,75
USC00518838,02/23/11,0.16,76
USC00518838,02/24/11,0.03,72
USC00518838,02/25/11,0.01,72
USC00518838,02/28/11,,74
USC00518838,03/01/11,0.02,74
USC00518838,03/02/11,0,71
USC00518838,03/03/11,0.89,74
USC00518838,03/04/11,1.42,73
USC00518838,03/07/11,,70
USC00518838,03/08/11,0.11,73
USC00518838,03/09/11,0.66,69
USC00518838,03/10/11,0.36,71
USC00518838,03/21/11,,75
USC00518838,03/22/11,0.32,73
USC00518838,03/23/11,0.34,74
USC00518838,03/24/11,0.39,74
USC00518838,03/29/11,,73
USC00518838,03/30/11,0.03,73
USC00518838,03/31/11,0.02,75
USC00518838,04/01/11,0.34,74
USC00518838,04/04/11,,75
USC00518838,04/06/11,,69
USC00518838,04/07/11,2.4,70
USC00518838,04/08/11,0.57,68
USC00518838,04/11/11,,75
USC00518838,04/12/11,0.06,74
USC00518838,04/13/11,0.01,77
USC00518838,04/14/11,0.08,78
USC00518838,04/15/11,0.11,71
USC00518838,04/18/11,,73
USC00518838,04/19/11,0.02,75
USC00518838,04/20/11,0.03,74
USC00518838,04/21/11,0.19,75
USC00518838,04/25/11,0,75
USC00518838,04/26/11,0.1,74
USC00518838,04/27/11,0.2,72
USC00518838,04/28/11,0.06,75
USC00518838,04/29/11,0.02,74
USC00518838,05/02/11,,73
USC00518838,05/03/11,0.53,71
USC00518838,05/04/11,2.1,71
USC00518838,05/05/11,0.52,72
USC00518838,05/06/11,0.04,73
USC00518838,05/09/11,,71
USC00518838,05/10/11,0.35,72
USC00518838,05/11/11,0.1,73
USC00518838,05/12/11,0.03,75
USC00518838,05/16/11,0,75
USC00518838,05/17/11,0.01,77
USC00518838,05/18/11,0.01,76
USC00518838,05/19/11,0.02,75
USC00518838,05/20/11,0,75
USC00518838,05/23/11,,76
USC00518838,05/24/11,0.03,76
USC00518838,05/25/11,0,74
USC00518838,06/08/11,,73
USC00518838,06/09/11,0.04,76
USC00518838,06/12/11,,74
USC00518838,06/13/11,0.08,76
USC00518838,06/14/11,0.09,73
USC00518838,06/15/11,0.06,76
USC00518838,06/16/11,0.07,76
USC00518838,06/20/11,,78
USC00518838,06/21/11,0.05,75
USC00518838,06/22/11,0.82,77
USC00518838,07/06/11,0.05,72
USC00518838,07/07/11,0.74,73
USC00518838,08/08/11,,77
USC00518838,08/10/11,,73
USC00518838,08/12/11,,74
USC00518838,08/24/11,0,72
USC00518838,09/01/11,0.01,73
USC00518838,09/02/11,0.08,77
USC00518838,09/07/11,0,76
USC00518838,09/09/11,0,73
USC00518838,09/23/11,,75
USC00518838,09/26/11,,79
USC00518838,10/20/11,0,75
USC00518838,10/31/11,,74
USC00518838,11/04/11,0.6,72
USC00518838,01/05/12,0.1,72
USC00518838,01/09/12,0,74
USC00518838,01/10/12,0,62
USC00518838,01/11/12,0.01,73
USC00518838,01/12/12,0.1,74
USC00518838,01/14/12,0,58
USC00518838,01/16/12,,58
USC00518838,01/17/12,0.26,69
USC00518838,01/18/12,1.26,73
USC00518838,01/19/12,0,78
USC00518838,01/20/12,0,78
USC00518838,01/23/12,,77
USC00518838,01/24/12,0,77
USC00518838,01/25/12,0,74
USC00518838,01/26/12,0.06,71
USC00518838,01/27/12,1.03,72
USC00518838,01/28/12,0.05,73
USC00518838,01/29/12,0.05,71
USC00518838,01/31/12,,72
USC00518838,02/06/12,,70
USC00518838,02/09/12,,70
USC00518838,02/10/12,0,71
USC00518838,02/14/12,,74
USC00518838,02/15/12,0,74
USC00518838,02/24/12,,76
USC00518838,02/27/12,,73
USC00518838,02/29/12,,74
USC00518838,03/01/12,0,71
USC00518838,03/03/12,0.22,65
USC00518838,03/04/12,2.7,65
USC00518838,03/05/12,0.92,62
USC00518838,04/02/12,,79
USC00518838,04/04/12,,74
USC00518838,04/05/12,0.3,69
USC00518838,04/09/12,,69
USC00518838,04/16/12,,73
USC00518838,05/02/12,,71
USC00518838,05/09/12,,72
USC00518838,05/17/12,,69
USC00518838,05/18/12,0.3,76
USC00518838,05/22/12,,74
USC00518838,05/24/12,,73
USC00518838,05/25/12,0.2,77
USC00518838,05/27/12,,73
USC00518838,05/28/12,0.15,74
USC00518838,06/01/12,0.03,75
USC00518838,06/14/12,,73
USC00518838,06/21/12,,76
USC00518838,06/26/12,,71
USC00518838,06/29/12,,71
USC00518838,07/02/12,,75
USC00518838,07/20/12,0.05,72
USC00518838,07/22/12,0.4,78
USC00518838,07/23/12,0.03,79
USC00518838,07/24/12,0.22,75
USC00518838,07/25/12,0.2,77
USC00518838,07/30/12,,77
USC00518838,07/31/12,0.02,76
USC00518838,08/01/12,0,79
USC00518838,08/03/12,0,77
USC00518838,08/06/12,0.26,78
USC00518838,08/24/12,,75
USC00518838,09/14/12,,74
USC00518838,09/17/12,,77
USC00518838,09/21/12,,79
USC00518838,09/24/12,,79
USC00518838,10/05/12,0,74
USC00518838,10/08/12,,80
USC00518838,10/10/12,,80
USC00518838,10/11/12,0.08,78
USC00518838,10/12/12,0.01,80
USC00518838,10/15/12,,78
USC00518838,10/16/12,0.11,77
USC00518838,10/17/12,0,75
USC00518838,10/18/12,0.02,76
USC00518838,10/22/12,,75
USC00518838,11/01/12,,77
USC00518838,11/08/12,,75
USC00518838,11/13/12,,75
USC00518838,11/15/12,,72
USC00518838,11/16/12,0.45,74
USC00518838,11/20/12,,75
USC00518838,11/26/12,,69
USC00518838,11/27/12,0,71
USC00518838,12/03/12,,74
USC00518838,12/06/12,,73
USC00518838,01/10/13,0,74
USC00518838,01/14/13,,68
USC00518838,01/23/13,,66
USC00518838,01/24/13,0.3,67
USC00518838,01/25/13,0.9,74
USC00518838,02/01/13,,70
USC00518838,02/02/13,,64
USC00518838,02/06/13,,70
USC00518838,02/07/13,0,72
USC00518838,02/08/13,0.05,73
USC00518838,02/14/13,,69
USC00518838,02/15/13,0,70
USC00518838,02/20/13,,65
USC00518838,02/22/13,,66
USC00518838,02/25/13,,70
USC00518838,02/27/13,,69
USC00518838,04/03/13,0.05,70
USC00518838,04/05/13,0,73
USC00518838,04/08/13,,70
USC00518838,04/11/13,,75
USC00518838,04/15/13,,65
USC00518838,08/05/13,0.01,79
USC00518838,08/06/13,0.02,80
USC00518838,08/07/13,0,80
USC00518838,08/08/13,0,72
USC00518838,08/09/13,0,80
USC00518838,08/12/13,,78
USC00518838,08/14/13,,79
USC00518838,08/19/13,0,78
USC00518838,08/21/13,0,78
USC00518838,08/22/13,0.01,74
USC00518838,08/23/13,0.01,80
USC00518838,08/27/13,0,79
USC00518838,08/29/13,,80
USC00518838,08/30/13,0,80
USC00518838,09/01/13,,74
USC00518838,09/05/13,,77
USC00518838,09/06/13,0.01,78
USC00518838,09/10/13,,79
USC00518838,09/16/13,,78
USC00518838,09/19/13,,72
USC00518838,09/30/13,,78
USC00518838,10/18/13,0,77
USC00518838,12/17/13,,73
USC00518838,12/19/13,,72
USC00518838,12/20/13,0.16,73
USC00518838,12/23/13,,72
USC00518838,01/06/14,,71
USC00518838,01/08/14,,65
USC00518838,01/10/14,,67
USC00518838,01/13/14,,73
USC00518838,01/14/14,0.41,75
USC00518838,02/03/14,0,64
USC00518838,02/07/14,0,69
USC00518838,02/12/14,0,72
USC00518838,02/13/14,0,72
USC00518838,02/16/14,0.1,68
USC00518838,02/26/14,0,65
USC00518838,05/14/15,,72
USC00518838,05/18/15,,68
USC00518838,05/19/15,0,75
USC00518838,05/21/15,0,72
USC00518838,05/26/15,0,70
USC00518838,05/28/15,0,71
USC00518838,09/21/15,0,76
USC00518838,09/28/15,0,77
USC00518838,09/29/15,0,73
USC00518838,10/13/15,0,73
USC00518838,10/16/15,0,79
USC00518838,10/20/15,0,74
USC00518838,10/21/15,,80
USC00518838,10/26/15,,78
USC00518838,10/27/15,,76
USC00518838,10/29/15,,77
USC00518838,11/02/15,,80
USC00518838,11/05/15,,72
USC00518838,11/09/15,,76
USC00518838,11/12/15,,74
USC00518838,11/20/15,,70
USC00519523,01/01/10,0.15,75
USC00519523,01/02/10,0,75
USC00519523,01/03/10,0,77
USC00519523,01/04/10,0,75
USC00519523,01/05/10,0.01,75
USC00519523,01/06/10,0.11,72
USC00519523,01/07/10,0.7,68
USC00519523,01/08/10,0.02,63
USC00519523,01/09/10,0.01,69
USC00519523,01/10/10,0,72
USC00519523,01/11/10,0.48,68
USC00519523,01/12/10,0,61
USC00519523,01/13/10,0,60
USC00519523,01/14/10,0,65
USC00519523,01/15/10,0,68
USC00519523,01/16/10,0,68
USC00519523,01/17/10,0,70
USC00519523,01/18/10,0,77
USC00519523,01/19/10,0,74
USC00519523,01/20/10,0,67
USC00519523,01/21/10,0.13,70
USC00519523,01/22/10,0,66
USC00519523,01/23/10,0,75
USC00519523,01/24/10,0,72
USC00519523,01/25/10,0,65
USC00519523,01/26/10,0.01,76
USC00519523,01/27/10,0.28,69
USC00519523,01/28/10,0.09,71
USC00519523,01/29/10,1.15,65
USC00519523,01/30/10,2.75,69
USC00519523,01/31/10,0.05,72
USC00519523,02/01/10,0,68
USC00519523,02/02/10,0,66
USC00519523,02/03/10,0.44,65
USC00519523,02/04/10,0,68
USC00519523,02/05/10,0.04,65
USC00519523,02/06/10,0,76
USC00519523,02/07/10,0,63
USC00519523,02/08/10,0,71
USC00519523,02/09/10,0,70
USC00519523,02/10/10,0,66
USC00519523,02/11/10,0,71
USC00519523,02/12/10,0.07,70
USC00519523,02/13/10,0,71
USC00519523,02/14/10,0,73
USC00519523,02/15/10,0,73
USC00519523,02/16/10,0,59
USC00519523,02/17/10,0.01,68
USC00519523,02/18/10,0,67
USC00519523,02/19/10,0.2,63
USC00519523,02/20/10,0.19,74
USC00519523,02/21/10,0.16,66
USC00519523,02/22/10,0.14,63
USC00519523,02/23/10,0.03,63
USC00519523,02/24/10,0,62
USC00519523,02/25/10,0,69
USC00519523,02/26/10,0,73
USC00519523,02/27/10,0.01,73
USC00519523,02/28/10,0.19,69
USC00519523,03/01/10,0.01,69
USC00519523,03/02/10,0,71
USC00519523,03/03/10,0,71
USC00519523,03/04/10,0.15,69
USC00519523,03/05/10,0.12,70
USC00519523,03/06/10,0.02,72
USC00519523,03/07/10,0,72
USC00519523,03/08/10,0.02,70
USC00519523,03/09/10,0,69
USC00519523,03/10/10,0.12,72
USC00519523,03/11/10,0.04,72
USC00519523,03/12/10,0,69
USC00519523,03/13/10,0,76
USC00519523,03/14/10,0,75
USC00519523,03/15/10,0.13,71
USC00519523,03/16/10,0.35,71
USC00519523,03/17/10,0.05,69
USC00519523,03/18/10,0.74,67
USC00519523,03/19/10,0.03,68
USC00519523,03/20/10,0,71
USC00519523,03/21/10,0,70
USC00519523,03/22/10,0,73
USC00519523,03/23/10,0,67
USC00519523,03/24/10,0.01,77
USC00519523,03/25/10,0.12,73
USC00519523,03/26/10,0.02,74
USC00519523,03/27/10,0.02,77
USC00519523,03/28/10,0.05,76
USC00519523,03/29/10,0,73
USC00519523,03/30/10,0.01,73
USC00519523,03/31/10,0,73
USC00519523,04/01/10,0.03,72
USC00519523,04/02/10,0,72
USC00519523,04/03/10,0.19,72
USC00519523,04/04/10,0.12,72
USC00519523,04/05/10,0.1,72
USC00519523,04/06/10,0.03,73
USC00519523,04/07/10,0.2,73
USC00519523,04/08/10,0,73
USC00519523,04/09/10,0,73
USC00519523,04/10/10,0,76
USC00519523,04/11/10,0.01,75
USC00519523,04/12/10,0,71
USC00519523,04/13/10,0.13,71
USC00519523,04/14/10,0.02,69
USC00519523,04/15/10,0,70
USC00519523,04/16/10,0.02,64
USC00519523,04/17/10,0.02,69
USC00519523,04/18/10,0,70
USC00519523,04/19/10,0,72
USC00519523,04/20/10,0.12,72
USC00519523,04/21/10,0.1,72
USC00519523,04/22/10,0.04,73
USC00519523,04/23/10,0.14,72
USC00519523,04/24/10,0.02,74
USC00519523,04/25/10,0,76
USC00519523,04/26/10,0,73
USC00519523,04/27/10,0,74
USC00519523,04/28/10,0.03,74
USC00519523,04/29/10,0.03,73
USC00519523,04/30/10,0,74
USC00519523,05/01/10,0,76
USC00519523,05/02/10,0.12,71
USC00519523,05/03/10,0.46,72
USC00519523,05/04/10,0.07,77
USC00519523,05/05/10,0,75
USC00519523,05/06/10,0,74
USC00519523,05/07/10,0.01,71
USC00519523,05/08/10,0.05,76
USC00519523,05/09/10,0,76
USC00519523,05/10/10,0,78
USC00519523,05/11/10,0,78
USC00519523,05/12/10,0.08,78
USC00519523,05/14/10,0,75
USC00519523,05/15/10,0.05,71
USC00519523,05/16/10,0.06,73
USC00519523,05/17/10,0.03,74
USC00519523,05/18/10,0,75
USC00519523,05/19/10,0,78
USC00519523,05/20/10,0.01,75
USC00519523,05/21/10,0,74
USC00519523,05/22/10,0,75
USC00519523,05/23/10,0.05,75
USC00519523,05/24/10,0.06,75
USC00519523,05/25/10,0,76
USC00519523,05/26/10,0.08,78
USC00519523,05/27/10,0,80
USC00519523,05/29/10,0,78
USC00519523,05/30/10,0,76
USC00519523,05/31/10,0,81
USC00519523,06/01/10,0.03,76
USC00519523,06/02/10,0,76
USC00519523,06/03/10,0,76
USC00519523,06/04/10,0,73
USC00519523,06/05/10,0,78
USC00519523,06/06/10,0,77
USC00519523,06/07/10,0,77
USC00519523,06/08/10,0.01,77
USC00519523,06/09/10,0,78
USC00519523,06/10/10,0,78
USC00519523,06/11/10,0,76
USC00519523,06/12/10,0,76
USC00519523,06/13/10,0,79
USC00519523,06/14/10,0,74
USC00519523,06/15/10,0,75
USC00519523,06/16/10,0,76
USC00519523,06/17/10,0,75
USC00519523,06/18/10,0.14,73
USC00519523,06/19/10,0,76
USC00519523,06/20/10,0,78
USC00519523,06/21/10,0,76
